# Combined results from the directory /RESULTS/minigrid4D_xsect/results/
1046	1323	1711	1036	1.10053928783
1046	1323	1711	824	5.66166349707
1046	1323	1711	999	0.764006957298
1046	1323	200	190	4.56315817887
1046	1323	3500	1036	0.975345488372
1046	1323	3500	824	5.50410957548
1046	1323	3500	999	0.888103627807
1046	1323	409	345	13.1482897697
1046	1323	409	399	22.2483713102
1046	1323	836	645	36.2737520181
1046	1323	836	793	4.38876565068
1046	1323	836	826	7.20207179951
1046	2151	1711	1036	1.30891934757
1046	2151	1711	824	3.49828462516
1046	2151	1711	999	1.53356312683
1046	2151	200	190	1.72528421573
1046	2151	3500	1036	1.22095230246
1046	2151	3500	824	3.81140778595
1046	2151	3500	999	1.35428129976
1046	2151	409	345	2.76599756476
1046	2151	409	399	6.38290556887
1046	2151	836	645	7.24805971476
1046	2151	836	793	3.69871979348
1046	2151	836	826	3.97760439632
1046	3500	1711	1036	0.378774546156
1046	3500	1711	824	0.618629751461
1046	3500	1711	999	0.325018918209
1046	3500	200	190	1.98368618557
1046	3500	3500	1036	0.345587627889
1046	3500	3500	824	0.919596379198
1046	3500	3500	999	0.30302803273
1046	3500	409	345	1.61546395165
1046	3500	409	399	2.25464530997
1046	3500	836	645	4.52448419064
1046	3500	836	793	0.833041937224
1046	3500	836	826	0.972077707997
1046	500	1711	429	18.3329678679
1046	500	1711	490	8.45129575832
1046	500	200	190	15.799454223
1046	500	3500	429	12.6066690588
1046	500	3500	490	8.01834057838
1046	500	409	345	25.3260834482
1046	500	409	399	6.87136155416
1046	500	836	429	11.2223743581
1046	500	836	490	8.9463235637
1046	813	1711	625	9.70509220856
1046	813	1711	770	2.73106088405
1046	813	1711	803	1.89284022553
1046	813	200	190	28.5385845266
1046	813	3500	625	9.56086095293
1046	813	3500	770	2.47845098887
1046	813	3500	803	1.5044485073
1046	813	409	345	18.5955495751
1046	813	409	399	22.7341391216
1046	813	836	625	8.56198375507
1046	813	836	770	3.41620036279
1046	813	836	803	1.25261893147
1565	1323	1711	1208	0.476664253946
1565	1323	1711	1289	0.180053650047
1565	1323	1711	1313	0.234326103159
1565	1323	1711	932	2.57939084934
1565	1323	200	190	3.19214347899
1565	1323	3500	1208	0.428152603888
1565	1323	3500	1289	0.272103932948
1565	1323	3500	1313	0.144281315175
1565	1323	3500	932	2.11341487323
1565	1323	409	345	24.6735334257
1565	1323	409	399	19.7262060867
1565	1323	836	645	10.3299841604
1565	1323	836	793	2.92960174224
1565	1323	836	826	2.71596759588
1565	2151	1711	1122	1.1362986281
1565	2151	1711	1440	0.432025492486
1565	2151	1711	1530	0.336341727715
1565	2151	1711	1555	0.377024537649
1565	2151	200	190	1.57692375
1565	2151	3500	1122	1.2067963453
1565	2151	3500	1440	0.453010753719
1565	2151	3500	1530	0.372974298977
1565	2151	3500	1555	0.362478809975
1565	2151	409	345	0.688385314411
1565	2151	409	399	1.298894341
1565	2151	836	645	2.16267316614
1565	2151	836	793	0.933061098753
1565	2151	836	826	1.35075870242
1565	3500	1711	1122	0.199716087798
