# Combined results from the directory /RESULTS/minigrid4D/results
1046	3500	3500	1036	0.330738153179
1046	3500	200	190	1.75252105541
1046	3500	1711	1036	0.3693648
1046	3500	1711	999	0.252082121536
1046	3500	3500	999	0.256956795224
1046	3500	409	399	1.81425802218
1046	3500	409	345	1.4042
1046	3500	200	1	0.723221655656
1046	3500	3500	824	0.740959615246
1046	3500	1711	824	0.397944138233
1046	3500	836	826	0.849420587067
1046	3500	409	1	6.36673920632
1046	500	1711	429	12.6979303373
1046	2151	409	399	5.65338540701
1046	3500	836	793	0.856345105688
1046	2151	836	826	3.95560958298
1046	500	1711	1	56.8483962307
1046	3500	836	645	4.95815722039
1046	2151	836	793	2.28291343863
1046	2151	409	345	3.93555295808
1046	500	1711	490	22.1768454737
1046	3500	3500	1	7.43594747748
1046	2151	3500	999	0.882586208387
1046	2151	836	645	7.23935394663
1046	3500	836	1	14.4252542822
1046	3500	1711	1	10.3478426952
1046	2151	409	1	17.5009928399
1046	2151	3500	1036	1.11666495887
1046	2151	836	1	21.2331253058
1046	2151	3500	824	3.71289449143
1046	2151	200	190	0.848169208728
1046	500	3500	490	20.234626688
1046	500	200	190	13.342550153
1046	500	836	490	8.39150188736
1046	500	3500	429	8.43268288735
1046	500	409	345	27.953384613
1046	500	409	399	9.17443061245
1046	500	836	429	10.3028337366
1046	813	1711	803	1.36276361779
1046	813	1711	770	3.01274790698
1046	813	200	190	14.1577872832
1046	500	409	1	78.3271732346
1046	500	3500	1	62.1874540276
1046	500	200	1	23.7748030245
1046	813	1711	625	7.25672308821
1046	500	836	1	52.741839304
1046	813	1711	1	37.3250976516
1046	813	200	1	9.42799877598
1046	813	3500	770	1.82678539168
1046	2151	200	1	1.1187713483
1046	813	3500	803	1.19950100571
1046	813	3500	625	10.0949959647
1046	2151	3500	1	13.9584071882
1046	813	3500	1	38.3718222529
1046	2151	1711	999	1.54934239631
1046	813	409	399	23.5306279303
1046	813	409	345	16.3626325343
1046	813	836	770	4.13783849623
1046	813	836	803	1.18939352601
1565	1323	1711	1313	0.2095597132
1046	813	836	625	8.70549574422
1046	813	409	1	48.6938068002
1565	1323	3500	1313	0.214044114409
1565	1323	3500	1289	0.259262026047
1565	1323	1711	1289	0.131740856612
1046	813	836	1	48.4111446778
1565	1323	200	190	3.33174450867
1565	1323	3500	1208	0.302480447594
1565	1323	1711	1208	0.432469122822
1565	1323	200	1	1.41684978947
1565	1323	409	399	24.1266524974
1565	1323	1711	932	2.36755161523
1565	1323	409	345	22.9482543536
1565	1323	3500	932	2.47242652335
1046	2151	1711	1036	1.24420798723
1046	2151	1711	824	4.63708710292
1565	1323	836	826	4.94441496631
1565	1323	836	793	2.97337131442
1565	1323	3500	1	34.9206467195
1565	1323	836	645	10.2560799374
1565	2151	1711	1555	0.349426727802
1565	2151	1711	1530	0.313496296826
1565	1323	409	1	22.3113620237
1565	2151	1711	1440	0.396207729428
1565	2151	200	190	1.75854248021
1565	1323	836	1	34.4070567182
1565	1323	1711	1	33.5291920115
1565	2151	200	1	0.427842738085
1565	2151	409	399	0.306133640521
1565	2151	3500	1555	0.336165440727
1565	2151	409	345	0.371116217788
1565	3500	1711	1555	0.0542060451227
1565	3500	1711	1530	0.0480269739389
1565	3500	1711	1440	0.0478685390368
1565	2151	836	826	1.24600807694
1565	2151	3500	1530	0.367744264062
1565	2151	1711	1122	1.17188236459
1565	2151	836	793	0.921241533063
1565	3500	200	190	1.10398148024
1565	2151	409	1	12.5343733398
1565	3500	3500	1555	0.0536886019583
1565	3500	3500	1530	0.0468336843689
1565	3500	200	1	0.465949055533
1565	2151	3500	1440	0.410554471981
1565	3500	3500	1440	0.0706188575971
1565	3500	409	399	0.297976003615
1565	3500	1711	1122	0.178075871836
1565	3500	409	345	0.2912904
1565	2151	836	645	2.17539837271
1565	3500	3500	1122	0.125553152762
1565	3500	409	1	4.69915885598
1565	3500	836	826	0.109441754808
1565	500	1711	490	7.1719766326
1565	3500	836	793	0.209311001066
1565	500	1711	429	10.6330641816
1565	2151	836	1	5.56337455499
1565	3500	836	645	0.367932925851
1565	500	200	190	7.97313715503
1565	500	1711	1	15.2096179162
1565	2151	3500	1122	1.25729178387
1565	500	3500	490	8.66798166902
1565	3500	836	1	1.76744302239
1565	500	3500	429	9.23625359128
1565	500	3500	1	17.4650722115
1565	500	836	490	6.61864824274
1565	500	200	1	15.3257287897
1565	813	1711	803	1.45010710345
1565	500	836	429	9.34409602387
1565	500	409	399	5.60530559865
1565	813	1711	770	1.91786907253
1565	3500	1711	1	0.633713126631
1565	500	409	345	6.48236444693
1565	3500	3500	1	1.39390701856
1565	813	1711	625	4.27521950713
1565	2151	1711	1	7.3929716066
1565	500	836	1	17.5639406159
1565	813	200	190	8.78433890264
1565	500	409	1	20.6617658654
1565	813	1711	1	18.6050558254
1565	813	3500	770	2.8278517456
1565	813	3500	803	1.51028805319
1565	813	200	1	3.71335198612
1046	2151	1711	1	13.0843550933
1565	813	3500	625	6.8332883624
1565	813	836	803	2.32974095506
1565	813	3500	1	40.0327087155
1046	1323	836	826	5.14248733247
1565	813	836	770	2.09476745976
2340	1323	1711	1313	0.210136659803
1565	2151	3500	1	8.37912514992
2340	1323	3500	1313	0.201194404123
2340	1323	3500	1289	0.193589909863
2340	1323	1711	1289	0.153358853156
2340	1323	3500	1208	0.332309953692
2340	1323	200	190	1.51456578947
1565	813	836	625	5.40782720627
2340	1323	1711	1208	0.549919196707
1565	813	409	399	7.63603843112
2340	1323	409	399	18.7303009164
2340	1323	3500	932	0.796385289739
2340	1323	1711	932	0.8621978039
2340	1323	409	345	17.2601379531
2340	1323	200	1	2.21059789842
2340	1323	3500	1	19.56375216
1565	813	836	1	42.8875090785
2340	1323	409	1	4.28606934252
1565	813	409	345	9.06034696058
2340	1323	836	793	3.15788260741
1565	813	409	1	39.6221260564
2340	1323	836	645	7.03105485648
2340	1323	836	826	1.49304899247
2340	2151	1711	1675	0.0889618502849
2340	2151	1711	1580	0.283875705624
2340	2151	3500	2122	0.00188366746337
2340	2151	3500	2141	0.00467951067004
2340	1323	836	1	18.7926017923
2340	2151	3500	2066	0.00611902363035
2340	1323	1711	1	21.1656936364
2340	2151	1711	1238	1.22093318134
2340	2151	3500	1900	0.0218910447413
2340	2151	200	190	1.50396852632
2340	2151	409	399	0.245528288926
2340	2151	1711	1701	0.0749170123965
2340	2151	409	345	1.20544989433
2340	2151	836	826	1.50500318825
1046	1323	836	793	5.43259063924
2340	2151	3500	1416	0.834603277926
2340	2151	836	793	1.37767492685
2340	3500	200	190	2.00760537182
2340	3500	1711	1701	0.0163505844033
2340	3500	3500	2310	0.00547113819785
2340	2151	1711	1	2.28493646593
2340	3500	3500	2330	0.00574053333451
2340	3500	3500	2252	0.00261082678012
2340	3500	1711	1675	0.013641644151
2340	3500	200	1	0.36196621247
2340	2151	836	645	1.62112467958
2340	2151	200	1	1.11276360064
2340	3500	836	826	0.021257771716
2340	2151	409	1	4.33325943158
2340	3500	409	399	0.280316259418
2340	3500	836	793	0.0218576194041
2340	3500	3500	2076	0.0092164336253
2340	3500	1711	1580	0.0160556822258
2340	3500	409	345	0.0883080666578
2340	500	1711	429	3.10334946548
2340	3500	836	645	0.0618085111915
2340	500	1711	1	10.1920314098
2340	2151	836	1	2.33950790026
2340	3500	3500	1	0.069376590649
2340	2151	3500	1	2.35216897561
2340	500	200	190	5.47587162848
2340	3500	409	1	4.82323297171
2340	500	1711	490	1.57854292229
2340	3500	836	1	1.24268701897
2340	500	3500	490	1.16775848476
2340	3500	1711	1	0.0693416511702
2340	3500	1711	1238	0.0390524558974
2340	3500	3500	1554	0.0380012745767
2340	500	3500	429	3.99321878511
2340	500	836	490	1.83055859826
2340	500	409	399	2.56816319891
2340	813	1711	803	0.760584323813
2340	813	1711	770	0.927106508207
2340	500	836	429	3.43490794265
2340	813	3500	803	1.47139017139
2340	813	1711	625	1.24868372093
2340	500	409	345	1.53805000883
2340	813	3500	770	0.902061771601
2340	813	200	190	2.93069522644
2340	500	836	1	8.70075158815
2340	500	3500	1	9.67462031175
2340	500	200	1	7.34250405439
2340	813	1711	1	11.0502695075
2340	813	3500	625	3.02707123796
2340	813	409	399	6.28899704812
2340	813	409	345	4.73267721199
2340	500	409	1	10.3075076868
2340	813	200	1	1.69037589933
1046	1323	836	645	32.5374869436
3500	1323	1711	1313	0.0600272452728
2340	813	409	1	13.2218094487
2340	813	3500	1	11.7677890475
3500	1323	1711	1289	0.0659200377858
3500	1323	3500	1313	0.0540195843228
3500	1323	3500	1289	0.0478642389659
3500	1323	3500	1208	0.0636365705533
3500	1323	200	190	1.35676906484
3500	1323	1711	1208	0.0692929558644
2340	813	836	803	1.15530950597
3500	1323	1711	932	0.526665318634
3500	1323	200	1	0.287993993646
3500	1323	409	399	9.57377650164
3500	1323	836	826	0.811455595305
3500	1323	836	793	2.10806953992
2340	813	836	770	1.16942343122
3500	1323	409	345	9.85979712537
3500	2151	1711	1675	0.0596666724409
3500	2151	1711	1580	0.206298918556
3500	1323	3500	1	11.5847911302
3500	2151	1711	1238	0.792886092751
3500	1323	836	645	3.80208880863
3500	1323	3500	932	0.521097259792
3500	2151	1711	1701	0.0513981496395
3500	2151	1711	1	1.58096557401
3500	1323	836	1	11.4011457527
3500	2151	200	190	2.55427309772
3500	2151	3500	2122	0.00253753806193
2340	813	836	625	1.2773302446
3500	2151	3500	2066	0.00462418282003
3500	2151	200	1	0.846525717367
3500	1323	409	1	8.44002915716
3500	2151	3500	2141	0.00307367147778
3500	1323	1711	1	11.3110140234
3500	3500	3500	3429	0.000402919147917
3500	2151	3500	1900	0.0114891581962
2340	813	836	1	11.6523858167
3500	3500	3500	3473	0.000604904940858
3500	3500	3500	3490	0.000525191616563
3500	2151	409	399	0.341953403567
3500	3500	1711	1701	0.0122402152157
3500	2151	836	826	1.12846344723
3500	3500	3500	3313	0.000513992350041
3500	3500	3500	3003	0.000521891541617
3500	3500	3500	1	0.0186541229926
3500	3500	1711	1675	0.0120047994383
3500	3500	200	190	1.12213614687
3500	2151	836	793	1.1036832522
3500	3500	3500	2181	0.00615810136719
3500	2151	409	345	0.463225979766
3500	3500	1711	1580	0.0136196675386
3500	3500	200	1	0.429876615042
3500	2151	3500	1416	0.539825625068
3500	3500	409	399	0.191866499755
3500	3500	1711	1	0.0296826476653
3500	2151	836	645	1.20847193582
3500	3500	836	793	0.0081926142283
3500	3500	836	826	0.0273141240136
3500	500	1711	490	1.33359502431
3500	3500	409	345	0.100853857591
1046	1323	409	399	18.0886048174
3500	3500	1711	1238	0.0157098841126
3500	500	1711	429	1.47646398213
3500	500	200	190	5.45722354617
3500	3500	836	645	0.0487637099606
3500	500	200	1	5.01078518057
3500	500	1711	1	6.12296632315
3500	500	836	490	0.992689501462
3500	500	3500	490	0.80862124756
3500	500	409	399	0.710751426182
3500	500	836	429	1.150434
3500	813	1711	770	0.551920709983
3500	813	1711	803	0.527649347346
3500	500	409	345	0.577893227266
3500	500	3500	429	0.783803550918
3500	813	1711	625	0.401010464338
3500	2151	836	1	1.46372323349
3500	500	836	1	6.19498892942
3500	3500	836	1	0.891848189874
3500	813	1711	1	7.17613248693
3500	2151	409	1	2.74946317243
3500	813	3500	803	0.322005691282
3500	813	200	190	2.37888953058
3500	500	409	1	6.32132832639
3500	3500	409	1	4.93789770279
1046	1323	836	1	86.0212310692
3500	813	3500	770	0.413732486873
3500	2151	3500	1	1.4615017312
3500	813	200	1	4.41884093023
3500	813	836	770	0.281013614469
3500	813	836	803	0.320668619735
3500	813	409	399	2.56535166518
3500	500	3500	1	6.50527862543
3500	813	3500	625	0.436242326512
3500	813	836	625	0.572490852174
3500	813	409	345	3.97331626611
700	1323	1711	690	12.4711221159
700	2151	1711	690	3.31617479833
700	1323	836	690	12.3514364073
700	2151	200	190	2.2762030293
700	2151	1711	658	4.82576938
700	1323	200	190	22.6475267906
700	1323	3500	690	11.3498660332
3500	813	836	1	6.8062335987
700	2151	3500	690	3.34349659219
700	1323	836	658	6.19853273581
700	2151	200	1	1.12869416393
700	2151	1711	530	11.7263802577
700	2151	3500	658	6.00180085349
700	1323	200	1	1.41272393729
700	1323	409	399	29.650491018
700	1323	3500	658	5.46936217142
700	2151	3500	530	14.628013912
700	2151	836	690	4.0583925757
700	2151	409	399	8.23670833498
700	1323	1711	658	5.79997138615
700	2151	836	658	5.51777923969
3500	813	3500	1	7.21034535588
700	1323	836	530	16.5247117318
700	1323	409	345	24.4706426387
700	2151	409	345	5.43015053958
700	2151	836	530	8.29033683318
700	2151	1711	1	33.7317011209
700	3500	1711	658	1.63249255369
700	3500	1711	530	3.24970529032
700	2151	3500	1	35.0766965949
700	1323	3500	530	22.7102126915
700	2151	409	1	94.2789556886
700	3500	1711	690	1.11162751732
700	1323	409	1	156.53670047
700	500	1711	490	5.70811489366
700	3500	836	690	2.13062095847
700	500	200	190	28.1566294855
700	500	1711	429	16.1962157003
700	500	3500	490	6.09221233415
700	3500	836	658	1.09396616373
700	3500	3500	690	2.43190210311
700	500	3500	429	9.74224287689
700	3500	1711	1	48.86889778
700	2151	836	1	75.0266437365
700	3500	409	399	6.65400964437
700	500	200	1	38.9647502982
700	500	1711	1	171.92961519
700	1323	1711	530	18.9215517754
700	500	3500	1	137.712262783
700	3500	3500	658	2.33155088372
700	1323	836	1	92.7747935246
3500	813	409	1	11.3945776426
700	500	409	345	31.8785631849
700	500	409	399	5.59207963114
700	3500	836	530	3.36660337917
700	500	409	1	145.805966195
700	3500	200	190	2.7256192368
700	3500	409	345	4.25565839033
700	500	836	429	13.3421982156
700	500	836	490	16.6754322551
700	3500	3500	530	1.93288987871
700	500	836	1	131.597051551
700	1323	3500	1	118.431002693
1046	1323	409	345	11.7879681882
700	813	1711	658	4.95389246512
700	813	1711	690	5.90640285419
700	3500	409	1	93.2472216276
700	3500	200	1	0.587234471065
700	3500	836	1	76.7924400654
700	813	1711	530	21.8982370002
700	1323	1711	1	110.776667823
700	3500	3500	1	31.615233035
700	813	200	1	51.3838852553
700	813	1711	1	196.014328715
1046	1323	409	1	55.0610747852
700	813	200	190	119.385530435
1046	1323	3500	999	0.7200745009
700	813	3500	690	2.78900612515
700	813	3500	658	3.75582409522
700	813	836	690	3.12210967734
700	813	3500	530	16.2757980346
700	813	836	658	10.0567987457
700	813	3500	1	161.186038303
1046	1323	3500	1036	0.825291851514
1046	1323	3500	824	5.58842171102
700	813	409	399	40.4644829931
700	813	836	530	20.8963581766
700	813	409	345	54.5697262957
1046	1323	200	190	10.0964002163
700	813	836	1	153.910457316
700	813	409	1	504.550385018
1046	1323	200	1	8.19394434783
1046	1323	1711	999	0.642420837844
1046	1323	3500	1	44.767603813
