413.598	401.764
447.789	416.291
481.980	450.014
516.170	481.058
550.361	517.881
584.552	571.726
618.743	607.659
652.934	631.295
687.124	666.317
721.315	701.738
755.506	727.674
789.697	766.389
823.888	799.627
858.079	823.474
892.269	844.038
926.460	868.949
960.651	892.571
994.842	923.328
1008.220	949.516
1022.811	977.286
1048.038	976.755
1063.223	960.394
1097.414	938.895
1131.605	914.757
1152.560	892.010
1165.796	899.132
1199.987	918.340
1234.177	934.247
1268.368	950.540
1302.559	962.421
1336.750	971.001
1370.941	980.132
1405.132	988.707
1439.322	986.041
1473.513	976.351
1507.704	960.912
1541.895	946.059
1576.086	929.177
1610.276	906.270
1644.467	880.293
1678.658	859.785
1709.477	856.579
1737.108	865.601
1763.275	848.079
1734.898	816.344
1714.989	792.131
1709.135	762.282
1722.454	722.518
1730.950	670.390
1758.437	626.461
1792.627	607.131
1826.818	609.488
1861.009	618.399
1895.200	626.129
1929.391	647.673
1963.582	654.462
1968.828	613.559
1963.851	577.240
1967.070	544.613
1973.805	504.600
1983.352	468.193
1992.617	392.901
2006.184	311.112
2020.261	243.794
2030.800	175.569
2021.380	119.770
2033.591	70.472
2035.503	14.192
